,key,pid,size,Cluster,brand,brand_code,category,color,color_code,mainCategory,releaseDate,rrp,rrp_range,size_normalization,size_range,stock,subCategory,total_sales,total_sales_range,total_sales_range2
894,10990XS,10990,XS,3,adidas,1.6,1.4285714285714284,schwarz,8.125,0.0,2017/10/23,50.73,5.0,XS,1.1111111111111112,0.021834061135371174,4.634146341463415,2.0,0.0,0.0
895,1099145,10991,45,8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,368.23,10.0,45,5.5555555555555545,0.0,0.0,1.0,0.0,0.0
896,1099441,10994,41,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,41,3.333333333333333,0.0,0.7317073170731707,2.0,0.0,0.0
897,1099442,10994,42,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,42,4.4444444444444455,0.0,0.7317073170731707,1.0,0.0,0.0
898,1099443,10994,43,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,43,4.4444444444444455,0.0,0.7317073170731707,7.0,0.0,0.0
899,1099444,10994,44,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,44,4.4444444444444455,0.021834061135371174,0.7317073170731707,9.0,0.0,0.0
900,"1099444,5",10994,"44,5",11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,"44,5",4.4444444444444455,0.0,0.7317073170731707,2.0,0.0,0.0
901,1099445,10994,45,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,45,5.5555555555555545,0.0,0.7317073170731707,1.0,0.0,0.0
902,1099446,10994,46,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,46,5.5555555555555545,0.0,0.7317073170731707,3.0,0.0,0.0
903,1099447,10994,47,11,Nike,0.0,0.0,rot,7.5,0.0,2017/10/1,114.23,7.5,47,6.666666666666666,0.0,0.7317073170731707,1.0,0.0,0.0
904,"1099740,5",10997,"40,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,"40,5",3.333333333333333,0.0,0.7317073170731707,5.0,0.0,0.0
905,1099742,10997,42,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,42,4.4444444444444455,0.0,0.7317073170731707,4.0,0.0,0.0
906,"1099742,5",10997,"42,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,"42,5",3.333333333333333,0.0,0.7317073170731707,7.0,0.0,0.0
907,1099743,10997,43,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,43,4.4444444444444455,0.04366812227074236,0.7317073170731707,11.0,0.0,0.0
908,"1099744,5",10997,"44,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,"44,5",4.4444444444444455,0.0,0.7317073170731707,7.0,0.0,0.0
909,1099745,10997,45,11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,45,5.5555555555555545,0.0,0.7317073170731707,4.0,0.0,0.0
910,"1099745,5",10997,"45,5",11,Nike,0.0,0.0,blau,1.875,0.0,2017/10/1,95.18,7.5,"45,5",5.5555555555555545,0.0,0.7317073170731707,3.0,0.0,0.0
911,1100345,11003,45,12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,126.93,10.0,45,5.5555555555555545,0.0,7.073170731707316,1.0,0.0,0.0
912,11004S,11004,S,20,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,63.43,5.0,S,2.2222222222222223,0.0,7.804878048780488,3.0,0.0,0.0
913,11009L,11009,L,3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,L,4.4444444444444455,0.08733624454148471,4.634146341463415,35.0,0.8333333333333333,8.333333333333332
914,11009M,11009,M,3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,M,3.333333333333333,0.08733624454148471,4.634146341463415,39.0,0.8333333333333333,8.333333333333332
915,11009S,11009,S,3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,S,2.2222222222222223,0.10917030567685587,4.634146341463415,16.0,0.0,0.0
916,11009XL,11009,XL,3,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,63.43,5.0,XL,5.5555555555555545,0.08733624454148471,4.634146341463415,11.0,0.0,0.0
917,11010M,11010,M,9,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,50.73,5.0,M,3.333333333333333,0.021834061135371174,7.804878048780488,4.0,0.0,0.0
918,1101740,11017,40,-1,Nike,0.0,10.0,weiss,10.0,5.7142857142857135,2017/10/1,69.78,5.0,40,3.333333333333333,0.0,7.073170731707316,2.0,0.0,0.0
919,110252XL,11025,2XL,34,adidas,1.6,8.857142857142858,weiss,10.0,10.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,,19.0,0.0,0.0
920,11025L,11025,L,-1,adidas,1.6,8.857142857142858,weiss,10.0,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.0,,380.0,7.5,75.0
921,11025S,11025,S,-1,adidas,1.6,8.857142857142858,weiss,10.0,10.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.021834061135371174,,187.0,4.166666666666667,41.66666666666667
922,11025XL,11025,XL,-1,adidas,1.6,8.857142857142858,weiss,10.0,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.15283842794759825,,88.0,2.5,25.0
923,1102640,11026,40,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,190.43,10.0,40,3.333333333333333,0.0,0.0,1.0,0.0,0.0
924,1102642,11026,42,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,190.43,10.0,42,4.4444444444444455,0.0,0.0,3.0,0.0,0.0
925,1102643 1/3,11026,43 1/3,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,190.43,10.0,43.3,4.4444444444444455,0.021834061135371174,0.0,7.0,0.0,0.0
926,1102644 2/3,11026,44 2/3,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,190.43,10.0,44.7,4.4444444444444455,0.0,0.0,7.0,0.0,0.0
927,1102645 1/3,11026,45 1/3,8,adidas,1.6,0.0,blau,1.875,0.0,2017/10/1,190.43,10.0,45.3,5.5555555555555545,0.0,0.0,4.0,0.0,0.0
928,1103344,11033,44,11,New Balance,2.4,0.0,orange,5.625,0.0,2017/10/1,88.83,7.5,44,4.4444444444444455,0.0,0.24390243902439024,1.0,0.0,0.0
929,110341 ( 31-34 ),11034,1 ( 31-34 ),0,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,10.09,0.0,S,2.2222222222222223,0.13100436681222707,2.4390243902439024,3.0,0.0,0.0
930,110342 ( 35-38 ),11034,2 ( 35-38 ),0,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,10.09,0.0,M,3.333333333333333,0.04366812227074236,2.4390243902439024,31.0,0.8333333333333333,8.333333333333332
931,110343 ( 39-42 ),11034,3 ( 39-42 ),0,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,10.09,0.0,L,4.4444444444444455,0.19650655021834065,2.4390243902439024,43.0,0.8333333333333333,8.333333333333332
932,110344 ( 43-46 ),11034,4 ( 43-46 ),0,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,10.09,0.0,XL,5.5555555555555545,1.0698689956331875,2.4390243902439024,113.0,3.333333333333333,33.33333333333333
933,110345 ( 47-49 ),11034,5 ( 47-49 ),0,PUMA,1.2,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,10.09,0.0,XXL,6.666666666666666,0.06550218340611354,2.4390243902439024,15.0,0.0,0.0
934,11035L,11035,L,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,L,4.4444444444444455,0.17467248908296942,4.390243902439025,68.0,1.6666666666666663,16.666666666666664
935,11035M,11035,M,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,M,3.333333333333333,0.04366812227074236,4.390243902439025,42.0,0.8333333333333333,8.333333333333332
936,11035S,11035,S,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,S,2.2222222222222223,0.0,4.390243902439025,6.0,0.0,0.0
937,11035XL,11035,XL,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,38.03,2.5,XL,5.5555555555555545,0.0,4.390243902439025,31.0,0.8333333333333333,8.333333333333332
938,110372XL,11037,2XL,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,XXL,6.666666666666666,0.0,4.390243902439025,3.0,0.0,0.0
939,11037L,11037,L,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.021834061135371174,4.390243902439025,61.0,1.6666666666666663,16.666666666666664
940,11037M,11037,M,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.021834061135371174,4.390243902439025,46.0,0.8333333333333333,8.333333333333332
941,11037S,11037,S,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,S,2.2222222222222223,0.0,4.390243902439025,14.0,0.0,0.0
942,11037XL,11037,XL,7,Nike,0.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,XL,5.5555555555555545,0.021834061135371174,4.390243902439025,18.0,0.0,0.0
943,11039L,11039,L,3,Uhlsport,2.0,1.4285714285714284,grau,3.125,0.0,2017/10/1,50.73,5.0,L,4.4444444444444455,0.0,6.097560975609755,2.0,0.0,0.0
944,11040140,11040,140,0,adidas,1.6,1.4285714285714284,rot,7.5,0.0,2017/10/1,25.33,0.0,140,3.333333333333333,0.04366812227074236,1.2195121951219512,1.0,0.0,0.0
945,11041152,11041,152,0,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/10/1,22.79,0.0,XL,5.5555555555555545,0.0,4.390243902439025,6.0,0.0,0.0
946,11042L,11042,L,40,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,101.53,7.5,L,4.4444444444444455,0.0,4.634146341463415,3.0,0.0,0.0
947,"1104536,5",11045,"36,5",36,Nike,0.0,10.0,schwarz,8.125,0.0,2017/10/1,88.83,7.5,"36,5",1.1111111111111112,0.0,0.4878048780487805,2.0,0.0,0.0
948,11046152,11046,152,1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,34.22,2.5,XL,5.5555555555555545,0.0,4.634146341463415,1.0,0.0,0.0
949,11048M,11048,M,41,Nike,0.0,4.0,rot,7.5,10.0,2017/10/1,82.48,5.0,M,3.333333333333333,0.0,,17.0,0.0,0.0
950,11049L ( 40/42 ),11049,L ( 40/42 ),4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,69.78,5.0,L,4.4444444444444455,0.0,2.6829268292682933,4.0,0.0,0.0
951,11049M ( 38/40 ),11049,M ( 38/40 ),4,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/10/1,69.78,5.0,M,3.333333333333333,0.0,2.6829268292682933,11.0,0.0,0.0
952,11054L,11054,L,3,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/11/21,50.73,5.0,L,4.4444444444444455,0.08733624454148471,2.6829268292682933,11.0,0.0,0.0
953,11054M,11054,M,3,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/11/21,50.73,5.0,M,3.333333333333333,0.15283842794759825,2.6829268292682933,12.0,0.0,0.0
954,11054XL,11054,XL,3,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/11/21,50.73,5.0,XL,5.5555555555555545,0.04366812227074236,2.6829268292682933,4.0,0.0,0.0
955,1105834,11058,34,33,adidas,1.6,10.0,weiss,10.0,0.0,2017/10/1,152.33,10.0,34,1.1111111111111112,0.0,0.0,2.0,0.0,0.0
956,1105941,11059,41,11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,41,3.333333333333333,0.021834061135371174,0.4878048780487805,9.0,0.0,0.0
957,1105942,11059,42,11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,42,4.4444444444444455,0.021834061135371174,0.4878048780487805,15.0,0.0,0.0
958,1105943,11059,43,11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,43,4.4444444444444455,0.021834061135371174,0.4878048780487805,24.0,0.0,0.0
959,"1105944,5",11059,"44,5",11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,"44,5",4.4444444444444455,0.04366812227074236,0.4878048780487805,18.0,0.0,0.0
960,1105945,11059,45,11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,45,5.5555555555555545,0.0,0.4878048780487805,16.0,0.0,0.0
961,"1105945,5",11059,"45,5",11,Nike,0.0,0.0,grau,3.125,0.0,2017/10/1,114.23,7.5,"45,5",5.5555555555555545,0.0,0.4878048780487805,10.0,0.0,0.0
962,1106442,11064,42,8,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,215.83,10.0,42,4.4444444444444455,0.0,0.0,5.0,0.0,0.0
963,"1106444,5",11064,"44,5",8,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,215.83,10.0,"44,5",4.4444444444444455,0.0,0.0,8.0,0.0,0.0
964,1106446,11064,46,8,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,215.83,10.0,46,5.5555555555555545,0.0,0.0,7.0,0.0,0.0
965,1106447,11064,47,8,Nike,0.0,0.0,orange,5.625,0.0,2017/10/1,215.83,10.0,47,6.666666666666666,0.0,0.0,3.0,0.0,0.0
966,11067128,11067,128,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,128,2.2222222222222223,0.0,1.2195121951219512,15.0,0.0,0.0
967,11067140,11067,140,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,140,3.333333333333333,0.021834061135371174,1.2195121951219512,7.0,0.0,0.0
968,11067152,11067,152,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,XL,5.5555555555555545,0.06550218340611354,1.2195121951219512,14.0,0.0,0.0
969,11067164,11067,164,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,18.98,0.0,XXXL,7.777777777777778,0.08733624454148471,1.2195121951219512,8.0,0.0,0.0
970,1106840,11068,40,42,Nike,0.0,9.714285714285714,grau,3.125,5.7142857142857135,2017/10/1,177.73,10.0,40,3.333333333333333,0.0,7.073170731707316,1.0,0.0,0.0
971,11071140,11071,140,37,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/16,25.33,0.0,140,3.333333333333333,0.021834061135371174,,2.0,0.0,0.0
972,11071152,11071,152,37,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/16,25.33,0.0,XL,5.5555555555555545,0.0,,6.0,0.0,0.0
973,11071164,11071,164,-1,adidas,1.6,4.0,schwarz,8.125,10.0,2017/11/16,25.33,0.0,XXXL,7.777777777777778,0.021834061135371174,,14.0,0.0,0.0
974,11073L,11073,L,1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,L,4.4444444444444455,0.0,1.2195121951219512,7.0,0.0,0.0
975,11073M,11073,M,1,Jako,6.0,1.4285714285714284,schwarz,8.125,0.0,2017/10/1,31.68,2.5,M,3.333333333333333,0.0,1.2195121951219512,6.0,0.0,0.0
976,11074L,11074,L,40,Nike,0.0,2.2857142857142856,grau,3.125,5.7142857142857135,2017/10/1,120.58,7.5,L,4.4444444444444455,0.0,4.634146341463415,3.0,0.0,0.0
977,11075L,11075,L,-1,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/10/1,69.78,5.0,L,4.4444444444444455,0.021834061135371174,6.829268292682928,84.0,2.5,25.0
978,11075M,11075,M,-1,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/10/1,69.78,5.0,M,3.333333333333333,0.15283842794759825,6.829268292682928,74.0,1.6666666666666663,16.666666666666664
979,11075XL,11075,XL,3,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/10/1,69.78,5.0,XL,5.5555555555555545,0.04366812227074236,6.829268292682928,50.0,0.8333333333333333,8.333333333333332
980,11077XL,11077,XL,0,PUMA,1.2,1.4285714285714284,lila,5.0,0.0,2017/10/1,22.79,0.0,XL,5.5555555555555545,0.0,4.390243902439025,4.0,0.0,0.0
981,1107841 1/3,11078,41 1/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,41.3,3.333333333333333,0.0,0.0,1.0,0.0,0.0
982,1107842 2/3,11078,42 2/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,42.7,4.4444444444444455,0.0,0.0,6.0,0.0,0.0
983,1107843 1/3,11078,43 1/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,43.3,4.4444444444444455,0.0,0.0,5.0,0.0,0.0
984,1107844,11078,44,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.0,0.0,6.0,0.0,0.0
985,1107844 2/3,11078,44 2/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,44.7,4.4444444444444455,0.0,0.0,11.0,0.0,0.0
986,1107845 1/3,11078,45 1/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,45.3,5.5555555555555545,0.04366812227074236,0.0,9.0,0.0,0.0
987,1107846,11078,46,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,46,5.5555555555555545,0.0,0.0,5.0,0.0,0.0
988,1107847 1/3,11078,47 1/3,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,47.3,6.666666666666666,0.0,0.0,8.0,0.0,0.0
989,1107848,11078,48,8,adidas,1.6,0.0,rot,7.5,0.0,2017/10/1,317.43,10.0,48,6.666666666666666,0.021834061135371174,0.0,5.0,0.0,0.0
990,11080L,11080,L,3,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/27,50.73,5.0,L,4.4444444444444455,0.0,2.6829268292682933,2.0,0.0,0.0
991,11080M,11080,M,3,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/27,50.73,5.0,M,3.333333333333333,0.0,2.6829268292682933,3.0,0.0,0.0
992,1108247,11082,47,11,Nike,0.0,0.0,pink,6.25,0.0,2017/10/1,114.23,7.5,47,6.666666666666666,0.0,0.7317073170731707,1.0,0.0,0.0
993,11083152,11083,152,7,PUMA,1.2,1.4285714285714284,grau,3.125,0.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.0,3.414634146341464,8.0,0.0,0.0
994,1108438 2/3,11084,38 2/3,33,adidas,1.6,10.0,weiss,10.0,0.0,2017/10/1,190.43,10.0,38.7,3.333333333333333,0.0,0.0,3.0,0.0,0.0
995,11086M,11086,M,22,Under Armour,0.8,4.0,schwarz,8.125,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.0,,2.0,0.0,0.0
996,11089L,11089,L,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,25.33,0.0,L,4.4444444444444455,0.0,4.390243902439025,6.0,0.0,0.0
997,11089XL,11089,XL,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.0,4.390243902439025,1.0,0.0,0.0
998,1109142,11091,42,12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,42,4.4444444444444455,0.0,7.073170731707316,10.0,0.0,0.0
999,"1109142,5",11091,"42,5",12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,"42,5",3.333333333333333,0.0,7.073170731707316,12.0,0.0,0.0
1000,1109143,11091,43,12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,43,4.4444444444444455,0.0,7.073170731707316,11.0,0.0,0.0
1001,1109144,11091,44,12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,44,4.4444444444444455,0.021834061135371174,7.073170731707316,9.0,0.0,0.0
1002,"1109144,5",11091,"44,5",12,Nike,0.0,4.571428571428571,schwarz,8.125,5.7142857142857135,2017/10/1,177.73,10.0,"44,5",4.4444444444444455,0.0,7.073170731707316,6.0,0.0,0.0
1003,1109339 1/3,11093,39 1/3,11,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,101.53,7.5,39.3,3.333333333333333,0.0,0.4878048780487805,23.0,0.0,0.0
1004,1109343 1/3,11093,43 1/3,11,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,101.53,7.5,43.3,4.4444444444444455,0.0,0.4878048780487805,103.0,3.333333333333333,33.33333333333333
1005,1109344 2/3,11093,44 2/3,11,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,101.53,7.5,44.7,4.4444444444444455,0.0,0.4878048780487805,71.0,1.6666666666666663,16.666666666666664
1006,1109345 1/3,11093,45 1/3,11,adidas,1.6,0.0,schwarz,8.125,0.0,2017/10/1,101.53,7.5,45.3,5.5555555555555545,0.0,0.4878048780487805,58.0,1.6666666666666663,16.666666666666664
1007,11095XL,11095,XL,0,adidas,1.6,1.4285714285714284,weiss,10.0,0.0,2017/10/1,25.33,0.0,XL,5.5555555555555545,0.021834061135371174,1.2195121951219512,15.0,0.0,0.0
1008,11100140,11100,140,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,140,3.333333333333333,0.0,4.390243902439025,12.0,0.0,0.0
1009,11100152,11100,152,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,XL,5.5555555555555545,0.04366812227074236,4.390243902439025,13.0,0.0,0.0
1010,11100164,11100,164,0,adidas,1.6,1.4285714285714284,blau,1.875,0.0,2017/10/1,18.98,0.0,XXXL,7.777777777777778,0.021834061135371174,4.390243902439025,7.0,0.0,0.0
1011,111012XL,11101,2XL,17,Nike,0.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,XXL,6.666666666666666,0.0,,7.0,0.0,0.0
1012,11101L,11101,L,-1,Nike,0.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,L,4.4444444444444455,0.04366812227074236,,88.0,2.5,25.0
1013,11101M,11101,M,-1,Nike,0.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,M,3.333333333333333,0.4148471615720524,,93.0,2.5,25.0
1014,11101S,11101,S,17,Nike,0.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,S,2.2222222222222223,0.04366812227074236,,35.0,0.8333333333333333,8.333333333333332
1015,11101XL,11101,XL,17,Nike,0.0,8.857142857142858,grau,3.125,10.0,2017/10/1,44.38,2.5,XL,5.5555555555555545,0.06550218340611354,,22.0,0.0,0.0
1016,"1110537,5",11105,"37,5",10,PUMA,1.2,10.0,weiss,10.0,0.0,2017/10/1,50.73,5.0,"37,5",2.2222222222222223,0.0,0.0,1.0,0.0,0.0
1017,111063 ( 40-42 ),11106,3 ( 40-42 ),0,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,15.17,0.0,L,4.4444444444444455,0.0,2.4390243902439024,10.0,0.0,0.0
1018,111064 ( 43-45 ),11106,4 ( 43-45 ),0,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,15.17,0.0,XL,5.5555555555555545,0.06550218340611354,2.4390243902439024,64.0,1.6666666666666663,16.666666666666664
1019,111065 ( 46-48 ),11106,5 ( 46-48 ),0,adidas,1.6,1.4285714285714284,gelb,0.625,0.0,2017/10/1,15.17,0.0,XXL,6.666666666666666,0.0,2.4390243902439024,25.0,0.0,0.0
1020,1111044,11110,44,23,Nike,0.0,0.0,gruen,3.75,0.0,2017/10/1,317.43,10.0,44,4.4444444444444455,0.0,8.78048780487805,2.0,0.0,0.0
1021,"1111044,5",11110,"44,5",23,Nike,0.0,0.0,gruen,3.75,0.0,2017/10/1,317.43,10.0,"44,5",4.4444444444444455,0.0,8.78048780487805,5.0,0.0,0.0
1022,11114140,11114,140,39,Erima,4.8,4.0,rot,7.5,10.0,2017/10/1,34.22,2.5,140,3.333333333333333,0.0,,2.0,0.0,0.0
1023,1112139,11121,39,8,Nike,0.0,0.0,schwarz,8.125,0.0,2017/10/1,177.73,10.0,39,3.333333333333333,0.0,0.7317073170731707,1.0,0.0,0.0
1024,11123L,11123,L,3,adidas,1.6,1.4285714285714284,gruen,3.75,0.0,2017/11/7,63.43,5.0,L,4.4444444444444455,0.021834061135371174,4.390243902439025,3.0,0.0,0.0
1025,"1113037,5",11130,"37,5",42,Nike,0.0,10.0,blau,1.875,5.7142857142857135,2017/10/1,126.93,10.0,"37,5",2.2222222222222223,0.0,7.073170731707316,1.0,0.0,0.0
1026,11133L,11133,L,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/12/6,88.83,7.5,L,4.4444444444444455,0.0,2.6829268292682933,10.0,0.0,0.0
1027,11133M,11133,M,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/12/6,88.83,7.5,M,3.333333333333333,0.021834061135371174,2.6829268292682933,10.0,0.0,0.0
1028,11133S,11133,S,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/12/6,88.83,7.5,S,2.2222222222222223,0.021834061135371174,2.6829268292682933,4.0,0.0,0.0
1029,11133XL,11133,XL,-1,Nike,0.0,2.2857142857142856,schwarz,8.125,5.7142857142857135,2017/12/6,88.83,7.5,XL,5.5555555555555545,0.0,2.6829268292682933,3.0,0.0,0.0
1030,"1113742,5",11137,"42,5",8,Mizuno,3.2,0.0,blau,1.875,0.0,2017/10/1,228.53,10.0,"42,5",3.333333333333333,0.0,0.0,1.0,0.0,0.0
1031,"1113744,5",11137,"44,5",8,Mizuno,3.2,0.0,blau,1.875,0.0,2017/10/1,228.53,10.0,"44,5",4.4444444444444455,0.0,0.0,1.0,0.0,0.0
1032,11142M,11142,M,-1,adidas,1.6,2.2857142857142856,rot,7.5,5.7142857142857135,2017/10/1,88.83,7.5,M,3.333333333333333,0.0,7.804878048780488,2.0,0.0,0.0
1033,1114442 2/3,11144,42 2/3,8,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/21,165.03,10.0,42.7,4.4444444444444455,0.0,0.4878048780487805,10.0,0.0,0.0
1034,1114443 1/3,11144,43 1/3,8,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/21,165.03,10.0,43.3,4.4444444444444455,0.0,0.4878048780487805,8.0,0.0,0.0
1035,1114444 2/3,11144,44 2/3,8,adidas,1.6,0.0,schwarz,8.125,0.0,2017/11/21,165.03,10.0,44.7,4.4444444444444455,0.0,0.4878048780487805,8.0,0.0,0.0
1036,111482XL,11148,2XL,0,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,25.33,0.0,XXL,6.666666666666666,0.0,1.2195121951219512,2.0,0.0,0.0
1037,11148M,11148,M,0,Nike,0.0,1.4285714285714284,gruen,3.75,0.0,2017/10/1,25.33,0.0,M,3.333333333333333,0.021834061135371174,1.2195121951219512,8.0,0.0,0.0
